,date,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpMax60,PrecpMax60Time,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount,degree,station,Lng,Lat
81,2017-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2788.0,金門金沙光電,118.4022951,24.4984371
82,2017-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2746.0,金門金沙光電,118.4022951,24.4984371
83,2017-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,金門金沙光電,118.4022951,24.4984371
84,2017-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.0,金門金沙光電,118.4022951,24.4984371
85,2017-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2823.0,金門金沙光電,118.4022951,24.4984371
86,2017-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2610.0,金門金沙光電,118.4022951,24.4984371
87,2017-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2379.0,金門金沙光電,118.4022951,24.4984371
88,2017-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736.0,金門金沙光電,118.4022951,24.4984371
89,2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.0,金門金沙光電,118.4022951,24.4984371
90,2017-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2748.0,金門金沙光電,118.4022951,24.4984371
91,2017-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2806.0,金門金沙光電,118.4022951,24.4984371
92,2017-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2687.0,金門金沙光電,118.4022951,24.4984371
93,2017-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2698.0,金門金沙光電,118.4022951,24.4984371
94,2017-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2281.0,金門金沙光電,118.4022951,24.4984371
95,2017-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.0,金門金沙光電,118.4022951,24.4984371
96,2017-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1816.0,金門金沙光電,118.4022951,24.4984371
97,2017-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100.0,金門金沙光電,118.4022951,24.4984371
98,2017-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1793.0,金門金沙光電,118.4022951,24.4984371
99,2017-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1493.0,金門金沙光電,118.4022951,24.4984371
100,2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.0,金門金沙光電,118.4022951,24.4984371
101,2017-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611.0,金門金沙光電,118.4022951,24.4984371
102,2017-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.0,金門金沙光電,118.4022951,24.4984371
103,2017-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480.0,金門金沙光電,118.4022951,24.4984371
104,2017-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.0,金門金沙光電,118.4022951,24.4984371
105,2017-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469.0,金門金沙光電,118.4022951,24.4984371
106,2017-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2285.0,金門金沙光電,118.4022951,24.4984371
107,2017-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994.0,金門金沙光電,118.4022951,24.4984371
108,2017-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.0,金門金沙光電,118.4022951,24.4984371
109,2017-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2286.0,金門金沙光電,118.4022951,24.4984371
110,2017-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605.0,金門金沙光電,118.4022951,24.4984371
111,2017-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.0,金門金沙光電,118.4022951,24.4984371
112,2017-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2531.0,金門金沙光電,118.4022951,24.4984371
113,2017-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2707.0,金門金沙光電,118.4022951,24.4984371
114,2017-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.0,金門金沙光電,118.4022951,24.4984371
115,2017-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2343.0,金門金沙光電,118.4022951,24.4984371
116,2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.0,金門金沙光電,118.4022951,24.4984371
117,2017-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2829.0,金門金沙光電,118.4022951,24.4984371
118,2017-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2989.0,金門金沙光電,118.4022951,24.4984371
119,2017-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2752.0,金門金沙光電,118.4022951,24.4984371
120,2017-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850.0,金門金沙光電,118.4022951,24.4984371
121,2017-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1547.0,金門金沙光電,118.4022951,24.4984371
122,2017-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1598.0,金門金沙光電,118.4022951,24.4984371
123,2017-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1578.0,金門金沙光電,118.4022951,24.4984371
124,2017-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2268.0,金門金沙光電,118.4022951,24.4984371
125,2017-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150.0,金門金沙光電,118.4022951,24.4984371
126,2017-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2777.0,金門金沙光電,118.4022951,24.4984371
127,2017-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2094.0,金門金沙光電,118.4022951,24.4984371
128,2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2730.0,金門金沙光電,118.4022951,24.4984371
129,2017-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2273.0,金門金沙光電,118.4022951,24.4984371
130,2017-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1704.0,金門金沙光電,118.4022951,24.4984371
131,2017-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1652.0,金門金沙光電,118.4022951,24.4984371
132,2017-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047.0,金門金沙光電,118.4022951,24.4984371
133,2017-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451.0,金門金沙光電,118.4022951,24.4984371
134,2017-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.0,金門金沙光電,118.4022951,24.4984371
135,2017-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.0,金門金沙光電,118.4022951,24.4984371
136,2017-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2467.0,金門金沙光電,118.4022951,24.4984371
137,2017-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2164.0,金門金沙光電,118.4022951,24.4984371
138,2017-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770.0,金門金沙光電,118.4022951,24.4984371
139,2017-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782.0,金門金沙光電,118.4022951,24.4984371
140,2017-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2337.0,金門金沙光電,118.4022951,24.4984371
141,2017-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2251.0,金門金沙光電,118.4022951,24.4984371
142,2017-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2189.0,金門金沙光電,118.4022951,24.4984371
143,2017-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.0,金門金沙光電,118.4022951,24.4984371
144,2017-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1526.0,金門金沙光電,118.4022951,24.4984371
145,2017-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781.0,金門金沙光電,118.4022951,24.4984371
146,2017-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1596.0,金門金沙光電,118.4022951,24.4984371
147,2017-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2599.0,金門金沙光電,118.4022951,24.4984371
148,2017-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2671.0,金門金沙光電,118.4022951,24.4984371
149,2017-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2242.0,金門金沙光電,118.4022951,24.4984371
150,2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2728.0,金門金沙光電,118.4022951,24.4984371
151,2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2167.0,金門金沙光電,118.4022951,24.4984371
152,2017-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.0,金門金沙光電,118.4022951,24.4984371
153,2017-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,金門金沙光電,118.4022951,24.4984371
154,2017-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.0,金門金沙光電,118.4022951,24.4984371
155,2017-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.0,金門金沙光電,118.4022951,24.4984371
156,2017-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660.0,金門金沙光電,118.4022951,24.4984371
157,2017-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2468.0,金門金沙光電,118.4022951,24.4984371
158,2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1933.0,金門金沙光電,118.4022951,24.4984371
159,2017-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451.0,金門金沙光電,118.4022951,24.4984371
160,2017-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2535.0,金門金沙光電,118.4022951,24.4984371
161,2017-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2764.0,金門金沙光電,118.4022951,24.4984371
162,2017-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2429.0,金門金沙光電,118.4022951,24.4984371
163,2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1370.0,金門金沙光電,118.4022951,24.4984371
164,2017-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.0,金門金沙光電,118.4022951,24.4984371
165,2017-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,金門金沙光電,118.4022951,24.4984371
166,2017-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.0,金門金沙光電,118.4022951,24.4984371
167,2017-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.0,金門金沙光電,118.4022951,24.4984371
168,2017-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0,金門金沙光電,118.4022951,24.4984371
169,2017-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937.0,金門金沙光電,118.4022951,24.4984371
170,2017-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782.0,金門金沙光電,118.4022951,24.4984371
