,date,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpMax60,PrecpMax60Time,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount,degree,station,Lng,Lat
69,2017-03-11,,1009.7,1014.1,,,,,22.2,,,,,18.8,81,,,4.8,20,,,,0.8,,,,,,3.9,33.0,14.7,,,9,,,4560.0,核三廠光電,120.7539512,21.9656605
70,2017-03-12,,1010.1,1014.5,,,,,21.5,,,,,19.4,88,,,1.5,320,,,,1.9,,,,,,1.6,13.5,9.97,,,8,,,8153.0,核三廠光電,120.7539512,21.9656605
71,2017-03-13,,1006.4,1010.7,,,,,23.0,,,,,20.1,84,,,1.9,20,,,,0.0,,,,,,0.5,4.2,8.37,,,5,,,7602.0,核三廠光電,120.7539512,21.9656605
72,2017-03-14,,1012.5,1017.0,,,,,17.5,,,,,16.2,92,,,5.1,10,,,,11.2,,,,,,0.0,0.0,3.76,,,2,,,3665.0,核三廠光電,120.7539512,21.9656605
73,2017-03-15,,1015.1,1019.5,,,,,17.8,,,,,12.9,73,,,3.9,10,,,,0.0,,,,,,0.0,0.0,8.61,,,5,,,5609.0,核三廠光電,120.7539512,21.9656605
74,2017-03-16,,1012.4,1016.9,,,,,19.1,,,,,15.4,79,,,1.8,330,,,,0.0,,,,,,0.0,0.0,6.5,,,4,,,5436.0,核三廠光電,120.7539512,21.9656605
75,2017-03-17,,1013.7,1018.1,,,,,20.5,,,,,18.1,86,,,1.6,360,,,,2.8,,,,,,0.0,0.0,5.74,,,4,,,7220.0,核三廠光電,120.7539512,21.9656605
76,2017-03-18,,1014.1,1018.5,,,,,22.1,,,,,19.5,86,,,1.9,330,,,,0.2,,,,,,0.8,6.7,8.83,,,5,,,3520.0,核三廠光電,120.7539512,21.9656605
77,2017-03-19,,1013.5,1017.9,,,,,22.7,,,,,20.4,87,,,2.2,330,,,,6.0,,,,,,1.4,11.7,10.11,,,9,,,4062.0,核三廠光電,120.7539512,21.9656605
78,2017-03-20,,1010.5,1014.9,,,,,22.7,,,,,20.8,89,,,1.6,250,,,,2.6,,,,,,1.4,11.6,5.02,,,3,,,7095.0,核三廠光電,120.7539512,21.9656605
79,2017-03-21,,1012.1,1016.5,,,,,21.3,,,,,19.0,87,,,4.2,10,,,,3.4,,,,,,1.2,10.0,6.06,,,4,,,5931.0,核三廠光電,120.7539512,21.9656605
80,2017-03-22,,1010.9,1015.3,,,,,21.5,,,,,18.0,81,,,1.9,30,,,,0.1,,,,,,0.4,3.3,8.76,,,6,,,7487.0,核三廠光電,120.7539512,21.9656605
81,2017-03-23,,1010.2,1014.6,,,,,21.2,,,,,19.1,88,,,3.1,10,,,,11.7,,,,,,0.1,0.8,4.36,,,4,,,6232.0,核三廠光電,120.7539512,21.9656605
82,2017-03-24,,1012.2,1016.6,,,,,20.3,,,,,17.3,83,,,2.4,10,,,,2.3,,,,,,0.3,2.5,4.36,,,3,,,6035.0,核三廠光電,120.7539512,21.9656605
83,2017-03-25,,1011.9,1016.3,,,,,20.6,,,,,18.2,86,,,4.1,10,,,,5.2,,,,,,4.1,33.7,12.15,,,7,,,7456.0,核三廠光電,120.7539512,21.9656605
84,2017-03-26,,1017.1,1021.6,,,,,17.4,,,,,12.7,74,,,4.5,10,,,,1.0,,,,,,0.0,0.0,3.23,,,3,,,2499.0,核三廠光電,120.7539512,21.9656605
85,2017-03-27,,1019.9,1024.3,,,,,20.2,,,,,11.1,56,,,3.2,360,,,,0.0,,,,,,3.6,29.5,14.7,,,7,,,6880.0,核三廠光電,120.7539512,21.9656605
86,2017-03-28,,1017.7,1022.1,,,,,19.9,,,,,13.4,66,,,1.9,330,,,,0.0,,,,,,0.4,3.3,6.17,,,4,,,5446.0,核三廠光電,120.7539512,21.9656605
87,2017-03-29,,1016.2,1020.6,,,,,20.1,,,,,15.8,77,,,1.8,330,,,,0.7,,,,,,0.0,0.0,2.14,,,2,,,6638.0,核三廠光電,120.7539512,21.9656605
