,date,Temp,SunShineHour,GlobalRad,UV,degree,station,capacity
107,2017-04-18,29.4,9.43,25.36,9.09,382.0,澎湖七美光電,682.56
108,2017-04-19,28.37,1.8,13.91,5.49,609.0,澎湖七美光電,682.56
109,2017-04-20,28.7,5.33,19.18,6.84,256.0,澎湖七美光電,682.56
110,2017-04-21,29.03,10.3,24.81,7.8,291.0,澎湖七美光電,682.56
111,2017-04-22,28.4,8.33,18.64,4.68,158.0,澎湖七美光電,682.56
112,2017-04-23,25.23,7.73,14.74,3.84,396.0,澎湖七美光電,682.56
113,2017-04-24,19.37,7.67,12.48,3.28,355.0,澎湖七美光電,682.56
114,2017-04-25,18.83,2.5,9.01,2.82,313.0,澎湖七美光電,682.56
115,2017-04-26,17.97,8.0,16.51,4.45,494.0,澎湖七美光電,682.56
116,2017-04-27,21.2,6.0,17.83,5.08,117.0,澎湖七美光電,682.56
117,2017-04-28,20.9,0.0,4.31,1.96,677.0,澎湖七美光電,682.56
118,2017-04-29,27.63,10.13,25.25,7.57,724.0,澎湖七美光電,682.56
119,2017-04-30,28.57,12.0,27.91,8.51,677.0,澎湖七美光電,682.56
120,2017-05-01,29.1,6.73,18.82,8.36,544.0,澎湖七美光電,682.56
121,2017-05-02,29.3,8.43,21.8,6.85,535.0,澎湖七美光電,682.56
122,2017-05-03,29.5,7.53,20.87,6.16,568.0,澎湖七美光電,682.56
123,2017-05-04,27.7,9.73,21.64,6.08,544.0,澎湖七美光電,682.56
124,2017-05-05,25.17,6.13,14.81,4.0,444.0,澎湖七美光電,682.56
125,2017-05-06,21.73,5.33,13.3,3.87,644.0,澎湖七美光電,682.56
126,2017-05-07,15.67,7.27,14.23,3.95,619.0,澎湖七美光電,682.56
127,2017-05-08,18.97,7.97,16.66,4.1,619.0,澎湖七美光電,682.56
128,2017-05-09,19.23,4.3,14.46,4.22,613.0,澎湖七美光電,682.56
129,2017-05-10,25.97,10.97,23.73,6.19,503.0,澎湖七美光電,682.56
130,2017-05-11,25.2,9.23,23.77,6.83,578.0,澎湖七美光電,682.56
131,2017-05-12,29.13,8.03,23.57,8.77,555.0,澎湖七美光電,682.56
132,2017-05-13,28.63,10.87,25.86,8.5,248.0,澎湖七美光電,682.56
133,2017-05-14,26.9,0.37,7.17,4.03,602.0,澎湖七美光電,682.56
134,2017-05-15,29.2,9.23,22.42,7.21,363.0,澎湖七美光電,682.56
135,2017-05-16,29.27,8.9,19.42,5.15,54.0,澎湖七美光電,682.56
136,2017-05-17,24.67,8.47,17.28,5.16,498.0,澎湖七美光電,682.56
137,2017-05-18,18.37,3.93,10.09,3.26,359.0,澎湖七美光電,682.56
138,2017-05-19,19.07,7.93,15.3,4.12,138.0,澎湖七美光電,682.56
139,2017-05-20,17.37,2.33,8.77,3.5,239.0,澎湖七美光電,682.56
140,2017-05-21,20.6,5.73,16.86,5.59,613.0,澎湖七美光電,682.56
141,2017-05-22,16.13,0.0,2.91,1.84,633.0,澎湖七美光電,682.56
142,2017-05-23,19.1,0.0,3.88,1.76,500.0,澎湖七美光電,682.56
143,2017-05-24,28.2,10.8,26.97,-28.92,455.0,澎湖七美光電,682.56
144,2017-05-25,28.2,1.2,14.44,5.31,438.0,澎湖七美光電,682.56
145,2017-05-26,27.77,0.37,9.07,3.59,456.0,澎湖七美光電,682.56
146,2017-05-27,27.87,2.0,11.16,4.24,316.0,澎湖七美光電,682.56
147,2017-05-28,28.83,10.1,21.22,5.85,295.0,澎湖七美光電,682.56
148,2017-05-29,23.97,3.73,13.35,6.88,521.0,澎湖七美光電,682.56
149,2017-05-30,21.03,3.4,10.5,5.1,158.0,澎湖七美光電,682.56
150,2017-05-31,17.8,0.0,3.56,2.02,539.0,澎湖七美光電,682.56
151,2017-06-01,18.53,3.87,12.86,6.77,487.0,澎湖七美光電,682.56
152,2017-06-02,17.77,9.97,19.81,7.55,196.0,澎湖七美光電,682.56
153,2017-06-03,22.43,8.63,-18.17,9.71,94.0,澎湖七美光電,682.56
154,2017-06-04,24.87,9.57,24.67,10.75,242.0,澎湖七美光電,682.56
155,2017-06-05,28.63,9.4,24.19,10.53,449.0,澎湖七美光電,682.56
156,2017-06-06,20.83,2.43,7.76,2.41,569.0,澎湖七美光電,682.56
157,2017-06-07,17.57,3.17,11.3,2.96,562.0,澎湖七美光電,682.56
158,2017-06-08,18.57,3.87,13.17,3.14,557.0,澎湖七美光電,682.56
159,2017-06-09,21.9,11.4,24.68,5.21,604.0,澎湖七美光電,682.56
160,2017-06-10,26.93,9.0,22.44,5.25,617.0,澎湖七美光電,682.56
161,2017-06-11,27.17,0.53,5.72,2.44,563.0,澎湖七美光電,682.56
162,2017-06-12,29.8,12.47,28.07,8.71,552.0,澎湖七美光電,682.56
163,2017-06-13,29.23,10.67,25.46,7.95,532.0,澎湖七美光電,682.56
164,2017-06-14,28.67,4.87,17.4,5.87,130.0,澎湖七美光電,682.56
165,2017-06-15,30.17,8.97,19.54,5.21,102.0,澎湖七美光電,682.56
166,2017-06-16,24.6,0.97,7.83,3.28,326.0,澎湖七美光電,682.56
167,2017-06-17,21.63,0.63,7.44,2.12,66.0,澎湖七美光電,682.56
168,2017-06-18,20.07,6.3,13.0,3.55,113.0,澎湖七美光電,682.56
169,2017-06-19,12.5,0.23,4.82,1.92,223.0,澎湖七美光電,682.56
170,2017-06-20,23.9,9.0,20.8,5.9,411.0,澎湖七美光電,682.56
171,2017-06-21,24.73,9.53,22.67,6.22,574.0,澎湖七美光電,682.56
172,2017-06-22,26.4,8.13,21.64,6.49,575.0,澎湖七美光電,682.56
173,2017-06-23,28.37,10.13,23.62,6.67,600.0,澎湖七美光電,682.56
174,2017-06-24,28.2,6.27,19.34,6.32,582.0,澎湖七美光電,682.56
175,2017-06-25,28.8,4.0,13.6,5.24,579.0,澎湖七美光電,682.56
176,2017-06-26,28.67,11.53,25.36,7.44,560.0,澎湖七美光電,682.56
177,2017-06-27,25.87,9.9,21.34,5.94,608.0,澎湖七美光電,682.56
178,2017-06-28,24.5,5.9,15.0,4.98,580.0,澎湖七美光電,682.56
179,2017-06-29,23.8,10.03,16.07,4.56,565.0,澎湖七美光電,682.56
180,2017-06-30,19.63,1.87,8.74,3.48,490.0,澎湖七美光電,682.56
181,2017-07-01,23.27,4.77,10.79,3.97,607.0,澎湖七美光電,682.56
182,2017-07-02,22.93,1.77,8.3,3.22,612.0,澎湖七美光電,682.56
183,2017-07-03,22.2,4.07,16.55,5.09,605.0,澎湖七美光電,682.56
184,2017-07-04,23.63,2.17,10.25,5.06,487.0,澎湖七美光電,682.56
185,2017-07-05,29.3,2.87,15.99,5.33,414.0,澎湖七美光電,682.56
186,2017-07-06,26.87,0.37,4.63,3.94,562.0,澎湖七美光電,682.56
187,2017-07-07,29.2,9.7,24.85,7.99,571.0,澎湖七美光電,682.56
188,2017-07-08,28.63,8.17,21.06,6.98,558.0,澎湖七美光電,682.56
189,2017-07-09,28.37,9.37,20.21,5.75,505.0,澎湖七美光電,682.56
190,2017-07-10,25.23,4.5,12.91,3.63,500.0,澎湖七美光電,682.56
191,2017-07-11,18.53,7.57,13.92,3.53,549.0,澎湖七美光電,682.56
192,2017-07-12,19.53,5.33,12.06,3.08,618.0,澎湖七美光電,682.56
193,2017-07-13,18.7,7.97,15.82,4.2,588.0,澎湖七美光電,682.56
194,2017-07-14,21.87,9.43,20.72,5.38,596.0,澎湖七美光電,682.56
195,2017-07-15,21.77,4.1,15.26,3.99,610.0,澎湖七美光電,682.56
196,2017-07-16,27.1,10.57,26.12,7.36,604.0,澎湖七美光電,682.56
197,2017-07-17,28.97,11.83,27.96,8.35,208.0,澎湖七美光電,682.56
198,2017-07-18,29.9,8.53,23.24,7.87,385.0,澎湖七美光電,682.56
199,2017-07-19,28.07,3.67,15.07,6.17,549.0,澎湖七美光電,682.56
200,2017-07-20,29.2,6.63,18.75,6.02,591.0,澎湖七美光電,682.56
201,2017-07-21,27.83,9.6,21.64,5.92,589.0,澎湖七美光電,682.56
202,2017-07-22,23.8,6.9,14.7,3.99,402.0,澎湖七美光電,682.56
203,2017-07-23,20.1,1.03,8.25,2.65,563.0,澎湖七美光電,682.56
204,2017-07-24,16.97,6.23,14.21,3.84,510.0,澎湖七美光電,682.56
205,2017-07-25,17.87,9.27,17.9,4.63,445.0,澎湖七美光電,682.56
206,2017-07-26,17.57,2.53,12.11,3.9,372.0,澎湖七美光電,682.56
207,2017-07-27,25.37,10.0,21.17,4.76,599.0,澎湖七美光電,682.56
208,2017-07-28,24.33,0.03,8.12,3.08,583.0,澎湖七美光電,682.56
209,2017-07-29,29.7,11.73,27.15,9.05,304.0,澎湖七美光電,682.56
210,2017-07-30,28.93,11.47,27.18,9.39,241.0,澎湖七美光電,682.56
211,2017-07-31,27.77,7.0,21.5,6.22,17.0,澎湖七美光電,682.56
212,2017-08-01,28.93,7.37,18.84,6.05,389.0,澎湖七美光電,682.56
213,2017-08-02,29.03,10.07,21.45,6.2,201.0,澎湖七美光電,682.56
214,2017-08-03,25.07,7.43,16.21,4.84,568.0,澎湖七美光電,682.56
215,2017-08-04,18.67,10.07,16.82,4.11,603.0,澎湖七美光電,682.56
216,2017-08-05,19.33,9.23,15.69,3.99,604.0,澎湖七美光電,682.56
217,2017-08-06,16.8,0.8,6.41,3.21,612.0,澎湖七美光電,682.56
218,2017-08-07,20.23,7.6,18.83,5.97,609.0,澎湖七美光電,682.56
219,2017-08-08,17.03,1.07,9.17,3.68,604.0,澎湖七美光電,682.56
220,2017-08-09,21.63,0.17,11.62,4.98,612.0,澎湖七美光電,682.56
221,2017-08-10,28.57,11.6,27.62,-28.88,489.0,澎湖七美光電,682.56
222,2017-08-11,28.3,5.23,19.13,7.13,549.0,澎湖七美光電,682.56
