,date,Temp,SunShineHour,GlobalRad,UV,degree,station,capacity
227,2017-08-16,20.97,0.57,6.44,2.24,1115.0,大潭電廠光電,651.42
228,2017-08-17,15.93,0.1,5.41,2.54,2820.0,大潭電廠光電,651.42
229,2017-08-18,17.23,3.07,12.37,4.37,3456.0,大潭電廠光電,651.42
230,2017-08-19,16.0,5.77,15.98,4.63,3043.0,大潭電廠光電,651.42
231,2017-08-20,22.63,7.87,20.37,5.24,3510.0,大潭電廠光電,651.42
232,2017-08-21,24.73,6.47,20.08,6.66,3367.0,大潭電廠光電,651.42
233,2017-08-22,29.07,8.37,23.77,6.84,2073.0,大潭電廠光電,651.42
234,2017-08-23,21.8,5.33,10.78,2.7,1953.0,大潭電廠光電,651.42
235,2017-08-24,18.0,0.8,9.25,2.34,2805.0,大潭電廠光電,651.42
236,2017-08-25,17.13,1.73,9.03,2.56,2876.0,大潭電廠光電,651.42
237,2017-08-26,20.67,9.83,22.48,4.26,3218.0,大潭電廠光電,651.42
238,2017-08-27,25.57,2.03,13.08,3.83,2969.0,大潭電廠光電,651.42
239,2017-08-28,25.47,0.03,4.56,3.45,3438.0,大潭電廠光電,651.42
240,2017-08-29,28.73,9.17,23.54,8.79,3457.0,大潭電廠光電,651.42
241,2017-08-30,29.73,10.33,23.67,7.82,3353.0,大潭電廠光電,651.42
242,2017-08-31,28.5,5.83,17.58,6.04,2509.0,大潭電廠光電,651.42
243,2017-09-01,26.7,1.1,7.48,3.67,1900.0,大潭電廠光電,651.42
244,2017-09-02,20.07,0.8,5.32,2.78,2270.0,大潭電廠光電,651.42
245,2017-09-03,18.87,0.53,4.68,2.06,1998.0,大潭電廠光電,651.42
246,2017-09-04,18.77,0.83,5.04,1.43,2346.0,大潭電廠光電,651.42
247,2017-09-05,8.53,0.0,0.2,0.4,3227.0,大潭電廠光電,651.42
248,2017-09-06,22.6,0.63,9.1,3.26,3179.0,大潭電廠光電,651.42
249,2017-09-07,24.0,5.77,17.3,4.8,2713.0,大潭電廠光電,651.42
250,2017-09-08,24.47,1.43,13.92,5.63,2394.0,大潭電廠光電,651.42
251,2017-09-09,28.4,10.33,23.38,6.82,1252.0,大潭電廠光電,651.42
252,2017-09-10,30.43,5.6,20.32,6.99,2895.0,大潭電廠光電,651.42
253,2017-09-11,29.2,6.33,18.8,7.91,3567.0,大潭電廠光電,651.42
254,2017-09-12,29.13,8.73,20.87,6.96,3614.0,大潭電廠光電,651.42
255,2017-09-13,22.13,0.0,2.25,1.33,1178.0,大潭電廠光電,651.42
256,2017-09-14,23.67,-30.27,12.76,4.12,2084.0,大潭電廠光電,651.42
257,2017-09-15,23.4,7.77,12.58,3.66,666.0,大潭電廠光電,651.42
258,2017-09-16,19.4,4.0,9.04,3.49,3218.0,大潭電廠光電,651.42
259,2017-09-17,17.03,0.2,4.97,2.0,3344.0,大潭電廠光電,651.42
260,2017-09-18,18.07,7.9,18.16,6.35,3608.0,大潭電廠光電,651.42
261,2017-09-19,22.07,4.67,16.49,5.15,3205.0,大潭電廠光電,651.42
262,2017-09-20,22.77,0.53,9.01,4.11,5.0,大潭電廠光電,651.42
263,2017-09-21,26.97,3.6,8.6,4.59,2669.0,大潭電廠光電,651.42
264,2017-09-22,29.83,1.4,10.85,4.62,2692.0,大潭電廠光電,651.42
265,2017-09-23,30.9,10.23,20.23,7.56,723.0,大潭電廠光電,651.42
