,date,Temp,SunShineHour,GlobalRad,UV,degree,station,capacity
113,2017-04-24,19.0,9.0,15.62,2.6,4693.0,興達電廠光電,1627.65
114,2017-04-25,18.7,6.3,13.21,2.57,6068.0,興達電廠光電,1627.65
115,2017-04-26,17.3,9.1,16.44,3.02,7995.0,興達電廠光電,1627.65
116,2017-04-27,22.0,7.2,18.4,3.68,4777.0,興達電廠光電,1627.65
117,2017-04-28,21.05,0.0,5.04,1.42,6762.0,興達電廠光電,1627.65
118,2017-04-29,28.45,11.55,25.4,5.28,8900.0,興達電廠光電,1627.65
119,2017-04-30,29.7,10.5,25.32,5.94,9183.0,興達電廠光電,1627.65
120,2017-05-01,28.8,5.75,17.12,6.09,7548.0,興達電廠光電,1627.65
121,2017-05-02,28.6,6.05,17.26,4.75,7961.0,興達電廠光電,1627.65
122,2017-05-03,29.8,6.0,18.36,4.4,8339.0,興達電廠光電,1627.65
123,2017-05-04,28.05,10.2,21.05,4.26,8453.0,興達電廠光電,1627.65
124,2017-05-05,25.25,8.85,15.46,2.55,8122.0,興達電廠光電,1627.65
125,2017-05-06,21.65,7.4,14.26,2.98,8836.0,興達電廠光電,1627.65
126,2017-05-07,15.25,9.85,15.96,3.18,8489.0,興達電廠光電,1627.65
127,2017-05-08,19.35,10.2,17.84,3.54,8659.0,興達電廠光電,1627.65
128,2017-05-09,21.3,8.95,18.52,3.46,9194.0,興達電廠光電,1627.65
129,2017-05-10,27.3,10.65,23.49,4.89,7818.0,興達電廠光電,1627.65
130,2017-05-11,26.4,8.15,23.14,5.3,7413.0,興達電廠光電,1627.65
131,2017-05-12,30.05,11.4,26.8,6.8,8403.0,興達電廠光電,1627.65
132,2017-05-13,29.65,9.8,24.72,6.11,7144.0,興達電廠光電,1627.65
133,2017-05-14,26.3,0.0,3.84,1.93,8536.0,興達電廠光電,1627.65
134,2017-05-15,29.0,-46.9,16.55,4.86,6400.0,興達電廠光電,1627.65
135,2017-05-16,29.45,6.85,16.84,3.58,1449.0,興達電廠光電,1627.65
136,2017-05-17,25.05,10.1,18.08,3.9,6413.0,興達電廠光電,1627.65
137,2017-05-18,17.85,9.6,16.34,3.13,5904.0,興達電廠光電,1627.65
138,2017-05-19,28.7,12.15,20.89,8.2,3803.0,興達電廠光電,1627.65
139,2017-05-20,28.2,10.05,24.52,9.25,3934.0,興達電廠光電,1627.65
140,2017-05-21,34.55,14.85,32.48,10.1,8751.0,興達電廠光電,1627.65
141,2017-05-22,23.5,0.0,6.32,3.52,7869.0,興達電廠光電,1627.65
142,2017-05-23,27.6,0.0,5.24,2.34,7697.0,興達電廠光電,1627.65
143,2017-05-24,43.8,15.75,40.38,13.0,5022.0,興達電廠光電,1627.65
144,2017-05-25,41.95,0.75,20.33,8.7,6042.0,興達電廠光電,1627.65
145,2017-05-26,41.25,0.05,10.25,4.29,5753.0,興達電廠光電,1627.65
146,2017-05-27,40.6,0.0,7.99,4.3,4908.0,興達電廠光電,1627.65
147,2017-05-28,44.1,13.75,30.48,9.34,4853.0,興達電廠光電,1627.65
148,2017-05-29,36.95,9.4,22.12,10.76,8094.0,興達電廠光電,1627.65
149,2017-05-30,33.15,13.65,23.8,9.86,3044.0,興達電廠光電,1627.65
150,2017-05-31,28.2,0.05,7.54,4.16,8657.0,興達電廠光電,1627.65
151,2017-06-01,29.65,14.0,27.12,12.36,3662.0,興達電廠光電,1627.65
152,2017-06-02,27.5,15.5,29.85,12.0,4722.0,興達電廠光電,1627.65
153,2017-06-03,36.45,15.2,34.86,13.9,4161.0,興達電廠光電,1627.65
154,2017-06-04,40.0,16.3,37.42,15.24,2275.0,興達電廠光電,1627.65
155,2017-06-05,44.3,16.15,38.46,15.6,7335.0,興達電廠光電,1627.65
156,2017-06-06,20.65,5.75,12.54,2.22,8216.0,興達電廠光電,1627.65
157,2017-06-07,18.6,8.3,17.03,2.6,8186.0,興達電廠光電,1627.65
158,2017-06-08,18.3,4.9,14.71,2.43,8184.0,興達電廠光電,1627.65
159,2017-06-09,21.5,10.95,23.26,3.52,8576.0,興達電廠光電,1627.65
160,2017-06-10,28.05,-44.55,22.26,3.34,8680.0,興達電廠光電,1627.65
161,2017-06-11,28.25,0.6,7.54,2.58,8337.0,興達電廠光電,1627.65
162,2017-06-12,29.9,10.9,27.8,6.52,8314.0,興達電廠光電,1627.65
163,2017-06-13,29.25,8.4,22.68,5.98,7844.0,興達電廠光電,1627.65
164,2017-06-14,29.25,-46.8,20.06,4.7,2517.0,興達電廠光電,1627.65
165,2017-06-15,30.2,6.2,14.98,3.07,1124.0,興達電廠光電,1627.65
166,2017-06-16,24.85,2.8,11.97,3.37,4901.0,興達電廠光電,1627.65
167,2017-06-17,21.85,0.35,7.6,1.7,1217.0,興達電廠光電,1627.65
168,2017-06-18,19.8,8.05,13.64,2.63,4900.0,興達電廠光電,1627.65
169,2017-06-19,12.25,0.6,7.89,1.93,5760.0,興達電廠光電,1627.65
170,2017-06-20,25.5,9.65,20.79,4.3,6321.0,興達電廠光電,1627.65
171,2017-06-21,25.35,7.15,19.74,4.62,8310.0,興達電廠光電,1627.65
172,2017-06-22,28.3,7.95,23.01,4.92,7681.0,興達電廠光電,1627.65
173,2017-06-23,29.8,11.05,26.46,4.92,8515.0,興達電廠光電,1627.65
174,2017-06-24,26.8,3.0,14.12,3.86,8186.0,興達電廠光電,1627.65
175,2017-06-25,28.85,4.1,-41.03,4.78,8072.0,興達電廠光電,1627.65
176,2017-06-26,28.65,10.3,24.49,5.31,7181.0,興達電廠光電,1627.65
177,2017-06-27,25.35,8.75,18.68,4.11,7214.0,興達電廠光電,1627.65
178,2017-06-28,24.75,8.45,17.8,4.22,8614.0,興達電廠光電,1627.65
179,2017-06-29,23.6,9.6,15.62,3.56,8428.0,興達電廠光電,1627.65
180,2017-06-30,20.45,4.95,12.58,3.58,6768.0,興達電廠光電,1627.65
181,2017-07-01,23.15,5.5,12.55,3.9,8755.0,興達電廠光電,1627.65
182,2017-07-02,23.1,3.35,10.88,3.26,8458.0,興達電廠光電,1627.65
183,2017-07-03,23.05,7.8,20.3,4.9,8622.0,興達電廠光電,1627.65
184,2017-07-04,22.65,0.15,7.12,2.9,5577.0,興達電廠光電,1627.65
185,2017-07-05,29.85,4.85,17.06,4.04,7611.0,興達電廠光電,1627.65
186,2017-07-06,25.95,0.0,3.62,2.95,7206.0,興達電廠光電,1627.65
187,2017-07-07,28.9,7.7,22.08,5.65,7610.0,興達電廠光電,1627.65
188,2017-07-08,28.5,6.0,17.59,4.8,7980.0,興達電廠光電,1627.65
189,2017-07-09,29.0,8.15,18.83,3.94,7437.0,興達電廠光電,1627.65
190,2017-07-10,25.7,7.0,17.7,3.06,7486.0,興達電廠光電,1627.65
191,2017-07-11,17.95,6.4,13.3,2.37,5221.0,興達電廠光電,1627.65
192,2017-07-12,19.65,9.0,14.72,2.64,4986.0,興達電廠光電,1627.65
193,2017-07-13,18.15,10.0,17.32,3.16,4706.0,興達電廠光電,1627.65
194,2017-07-14,22.5,9.6,20.86,3.8,4320.0,興達電廠光電,1627.65
195,2017-07-15,22.7,8.0,19.78,3.24,3709.0,興達電廠光電,1627.65
196,2017-07-16,28.0,9.35,23.91,5.09,3520.0,興達電廠光電,1627.65
197,2017-07-17,29.85,11.55,26.82,5.76,2212.0,興達電廠光電,1627.65
198,2017-07-18,29.9,6.35,20.33,6.16,3931.0,興達電廠光電,1627.65
199,2017-07-19,26.2,0.5,7.22,3.11,4850.0,興達電廠光電,1627.65
200,2017-07-20,28.85,3.8,13.81,4.39,4769.0,興達電廠光電,1627.65
201,2017-07-21,28.1,9.45,20.02,4.06,7216.0,興達電廠光電,1627.65
202,2017-07-22,24.15,9.15,16.38,3.22,4809.0,興達電廠光電,1627.65
203,2017-07-23,19.85,1.7,9.33,2.21,4777.0,興達電廠光電,1627.65
204,2017-07-24,17.25,10.2,16.46,3.38,6237.0,興達電廠光電,1627.65
205,2017-07-25,18.4,10.05,17.78,3.68,7541.0,興達電廠光電,1627.65
206,2017-07-26,19.05,4.6,15.33,3.94,7166.0,興達電廠光電,1627.65
