,date,Temp,SunShineHour,GlobalRad,UV,degree,station,capacity
1641,2021-06-30,17.6,0.0,0.95,0.76,2599.0,大潭電廠GIS廠房光電,710.04
1642,2021-07-01,26.57,1.5,13.33,3.78,4332.0,大潭電廠GIS廠房光電,710.04
1643,2021-07-02,29.0,10.63,26.02,8.5,4168.0,大潭電廠GIS廠房光電,710.04
1644,2021-07-03,30.77,5.77,18.97,6.32,4132.0,大潭電廠GIS廠房光電,710.04
1645,2021-07-04,30.6,1.03,10.29,3.99,3261.0,大潭電廠GIS廠房光電,710.04
1646,2021-07-05,29.4,8.87,18.93,6.79,4152.0,大潭電廠GIS廠房光電,710.04
1647,2021-07-06,20.83,6.33,8.63,4.26,2891.0,大潭電廠GIS廠房光電,710.04
1648,2021-07-07,18.97,0.0,2.15,1.03,3901.0,大潭電廠GIS廠房光電,710.04
1649,2021-07-08,18.4,9.5,14.29,3.22,4055.0,大潭電廠GIS廠房光電,710.04
1650,2021-07-09,17.1,1.77,8.72,3.62,4102.0,大潭電廠GIS廠房光電,710.04
1651,2021-07-10,13.57,0.0,1.18,0.82,3793.0,大潭電廠GIS廠房光電,710.04
1652,2021-07-11,14.63,9.53,20.8,5.44,3618.0,大潭電廠GIS廠房光電,710.04
1653,2021-07-12,25.93,6.0,18.57,6.23,3599.0,大潭電廠GIS廠房光電,710.04
1654,2021-07-13,28.23,10.2,24.1,6.92,3442.0,大潭電廠GIS廠房光電,710.04
1655,2021-07-14,28.47,2.67,14.92,4.89,3725.0,大潭電廠GIS廠房光電,710.04
1656,2021-07-15,27.73,7.13,18.98,7.25,3534.0,大潭電廠GIS廠房光電,710.04
1657,2021-07-16,29.3,5.77,16.53,5.0,3476.0,大潭電廠GIS廠房光電,710.04
1658,2021-07-17,28.33,9.4,20.89,6.23,3069.0,大潭電廠GIS廠房光電,710.04
1659,2021-07-18,23.37,-31.07,11.57,4.24,3566.0,大潭電廠GIS廠房光電,710.04
1660,2021-07-19,18.37,-32.53,2.52,1.72,3878.0,大潭電廠GIS廠房光電,710.04
1661,2021-07-20,21.4,7.33,11.84,3.45,3872.0,大潭電廠GIS廠房光電,710.04
1662,2021-07-21,13.57,0.03,2.43,1.3,3736.0,大潭電廠GIS廠房光電,710.04
1663,2021-07-22,16.8,0.0,1.96,1.2,2644.0,大潭電廠GIS廠房光電,710.04
1664,2021-07-23,19.73,0.43,5.58,3.17,3616.0,大潭電廠GIS廠房光電,710.04
1665,2021-07-24,26.23,6.87,19.09,6.68,1423.0,大潭電廠GIS廠房光電,710.04
1666,2021-07-25,23.27,0.03,7.38,2.61,4033.0,大潭電廠GIS廠房光電,710.04
1667,2021-07-26,29.23,0.0,6.23,3.37,4096.0,大潭電廠GIS廠房光電,710.04
1668,2021-07-27,27.8,3.6,13.18,8.48,3992.0,大潭電廠GIS廠房光電,710.04
1669,2021-07-28,28.9,10.07,20.01,7.49,4078.0,大潭電廠GIS廠房光電,710.04
1670,2021-07-29,23.77,2.3,10.18,4.62,3958.0,大潭電廠GIS廠房光電,710.04
1671,2021-07-30,23.03,8.5,17.34,5.2,3473.0,大潭電廠GIS廠房光電,710.04
1672,2021-07-31,21.77,0.57,7.11,2.42,2924.0,大潭電廠GIS廠房光電,710.04
1673,2021-08-01,18.63,0.53,4.23,1.7,1560.0,大潭電廠GIS廠房光電,710.04
1674,2021-08-02,18.3,2.97,10.19,2.96,2270.0,大潭電廠GIS廠房光電,710.04
1675,2021-08-03,18.1,5.0,14.16,5.24,2695.0,大潭電廠GIS廠房光電,710.04
1676,2021-08-04,24.33,7.43,18.78,5.54,3144.0,大潭電廠GIS廠房光電,710.04
1677,2021-08-05,18.87,0.87,8.94,4.76,1535.0,大潭電廠GIS廠房光電,710.04
1678,2021-08-06,23.6,0.0,2.95,1.74,244.0,大潭電廠GIS廠房光電,710.04
1679,2021-08-07,30.63,11.27,27.04,7.97,494.0,大潭電廠GIS廠房光電,710.04
1680,2021-08-08,30.37,11.23,25.94,8.52,4047.0,大潭電廠GIS廠房光電,710.04
1681,2021-08-09,28.3,6.2,19.22,7.4,4064.0,大潭電廠GIS廠房光電,710.04
1682,2021-08-10,26.4,9.77,22.43,6.44,3645.0,大潭電廠GIS廠房光電,710.04
1683,2021-08-11,20.9,0.13,5.52,2.64,3679.0,大潭電廠GIS廠房光電,710.04
1684,2021-08-12,23.1,2.17,8.64,2.35,3690.0,大潭電廠GIS廠房光電,710.04
1685,2021-08-13,19.13,6.57,13.57,3.4,3195.0,大潭電廠GIS廠房光電,710.04
1686,2021-08-14,21.2,3.4,11.56,3.54,3765.0,大潭電廠GIS廠房光電,710.04
1687,2021-08-15,18.5,10.37,19.93,5.02,3696.0,大潭電廠GIS廠房光電,710.04
1688,2021-08-16,12.6,0.0,0.94,0.34,3988.0,大潭電廠GIS廠房光電,710.04
1689,2021-08-17,25.8,9.47,23.99,7.46,3822.0,大潭電廠GIS廠房光電,710.04
1690,2021-08-18,28.03,4.13,17.78,6.85,2162.0,大潭電廠GIS廠房光電,710.04
1691,2021-08-19,26.63,0.13,6.27,2.94,3338.0,大潭電廠GIS廠房光電,710.04
1692,2021-08-20,27.7,2.73,16.0,7.51,3751.0,大潭電廠GIS廠房光電,710.04
1693,2021-08-21,28.53,9.5,24.06,7.97,3661.0,大潭電廠GIS廠房光電,710.04
1694,2021-08-22,29.13,9.93,22.9,7.2,3915.0,大潭電廠GIS廠房光電,710.04
1695,2021-08-23,19.5,0.0,2.81,1.04,3882.0,大潭電廠GIS廠房光電,710.04
1696,2021-08-24,17.67,0.0,2.55,1.06,3665.0,大潭電廠GIS廠房光電,710.04
1697,2021-08-25,17.0,0.0,3.26,1.29,2913.0,大潭電廠GIS廠房光電,710.04
1698,2021-08-26,18.37,0.0,3.39,1.65,3522.0,大潭電廠GIS廠房光電,710.04
1699,2021-08-27,14.77,0.0,3.69,1.5,785.0,大潭電廠GIS廠房光電,710.04
1700,2021-08-28,17.2,0.0,3.25,1.26,4010.0,大潭電廠GIS廠房光電,710.04
1701,2021-08-29,25.23,8.33,23.49,7.45,3215.0,大潭電廠GIS廠房光電,710.04
1702,2021-08-30,22.63,0.0,7.05,3.04,2392.0,大潭電廠GIS廠房光電,710.04
1703,2021-08-31,29.07,11.73,28.09,7.82,3011.0,大潭電廠GIS廠房光電,710.04
1704,2021-09-01,30.6,11.93,27.9,8.18,3675.0,大潭電廠GIS廠房光電,710.04
1705,2021-09-02,30.1,12.0,26.07,7.7,3596.0,大潭電廠GIS廠房光電,710.04
1706,2021-09-03,25.43,10.87,23.81,6.57,3527.0,大潭電廠GIS廠房光電,710.04
1707,2021-09-04,25.4,0.93,9.27,4.08,3358.0,大潭電廠GIS廠房光電,710.04
1708,2021-09-05,24.07,1.4,9.34,3.61,3067.0,大潭電廠GIS廠房光電,710.04
1709,2021-09-06,13.0,9.47,15.17,3.33,3761.0,大潭電廠GIS廠房光電,710.04
1710,2021-09-07,17.03,5.27,12.7,4.33,3325.0,大潭電廠GIS廠房光電,710.04
1711,2021-09-08,15.47,0.5,6.31,2.96,3520.0,大潭電廠GIS廠房光電,710.04
1712,2021-09-09,24.47,8.53,18.87,4.9,3398.0,大潭電廠GIS廠房光電,710.04
1713,2021-09-10,20.77,0.57,8.36,2.91,3395.0,大潭電廠GIS廠房光電,710.04
1714,2021-09-11,27.4,3.53,17.0,7.16,2946.0,大潭電廠GIS廠房光電,710.04
1715,2021-09-12,28.93,3.87,12.62,4.28,1467.0,大潭電廠GIS廠房光電,710.04
1716,2021-09-13,14.7,1.6,8.32,2.57,3761.0,大潭電廠GIS廠房光電,710.04
1717,2021-09-14,14.3,0.0,1.63,0.72,3698.0,大潭電廠GIS廠房光電,710.04
