,Date,Temp,UV,SunShineHour,GlobalRad,date,HaveEmpty,degree,station
170,,30.9,,6.2,22.52,2017-06-20,False,0.0,蘭嶼電廠光電
171,,31.0,,11.6,27.89,2017-06-21,False,0.0,蘭嶼電廠光電
172,,31.2,,11.8,27.83,2017-06-22,False,0.0,蘭嶼電廠光電
173,,29.6,,11.6,27.18,2017-06-23,False,0.0,蘭嶼電廠光電
174,,31.0,,11.3,27.01,2017-06-24,False,0.0,蘭嶼電廠光電
175,,31.9,,11.5,26.57,2017-06-25,False,0.0,蘭嶼電廠光電
176,,30.6,,9.9,24.94,2017-06-26,False,0.0,蘭嶼電廠光電
177,,29.7,,9.8,26.09,2017-06-27,False,0.0,蘭嶼電廠光電
178,,29.8,,9.9,26.25,2017-06-28,False,0.0,蘭嶼電廠光電
179,,29.5,,10.7,25.95,2017-06-29,False,0.0,蘭嶼電廠光電
180,,28.6,,10.1,24.56,2017-06-30,False,0.0,蘭嶼電廠光電
181,,29.2,,10.3,26.36,2017-07-01,False,0.0,蘭嶼電廠光電
182,,29.3,,10.2,25.38,2017-07-02,False,0.0,蘭嶼電廠光電
183,,29.2,,11.8,28.07,2017-07-03,False,0.0,蘭嶼電廠光電
184,,27.3,,5.3,17.0,2017-07-04,False,0.0,蘭嶼電廠光電
185,,27.5,,7.0,16.58,2017-07-05,False,0.0,蘭嶼電廠光電
186,,28.0,,6.2,21.89,2017-07-06,False,0.0,蘭嶼電廠光電
187,,27.5,,3.7,13.44,2017-07-07,False,0.0,蘭嶼電廠光電
188,,29.1,,10.6,27.14,2017-07-08,False,0.0,蘭嶼電廠光電
189,,29.1,,10.4,24.82,2017-07-09,False,0.0,蘭嶼電廠光電
190,,29.2,,10.1,25.08,2017-07-10,False,0.0,蘭嶼電廠光電
191,,29.3,,11.4,28.01,2017-07-11,False,0.0,蘭嶼電廠光電
192,,29.0,,10.6,27.11,2017-07-12,False,0.0,蘭嶼電廠光電
193,,29.1,,11.3,27.44,2017-07-13,False,0.0,蘭嶼電廠光電
194,,29.5,,10.2,25.75,2017-07-14,False,0.0,蘭嶼電廠光電
195,,29.0,,8.5,23.66,2017-07-15,False,0.0,蘭嶼電廠光電
196,,27.7,,2.7,14.37,2017-07-16,False,0.0,蘭嶼電廠光電
197,,27.5,,0.4,12.06,2017-07-17,False,0.0,蘭嶼電廠光電
198,,28.7,,7.6,23.19,2017-07-18,False,0.0,蘭嶼電廠光電
199,,28.7,,11.6,27.57,2017-07-19,False,0.0,蘭嶼電廠光電
200,,28.9,,11.4,27.78,2017-07-20,False,0.0,蘭嶼電廠光電
201,,29.0,,9.3,25.0,2017-07-21,False,0.0,蘭嶼電廠光電
202,,28.1,,0.0,9.77,2017-07-22,False,0.0,蘭嶼電廠光電
203,,28.3,,9.4,23.3,2017-07-23,False,0.0,蘭嶼電廠光電
204,,29.2,,10.6,26.46,2017-07-24,False,0.0,蘭嶼電廠光電
205,,29.1,,11.3,20.67,2017-07-25,False,0.0,蘭嶼電廠光電
206,,29.0,,11.2,24.95,2017-07-26,False,0.0,蘭嶼電廠光電
207,,29.2,,11.6,27.86,2017-07-27,False,0.0,蘭嶼電廠光電
208,,28.4,,3.0,13.87,2017-07-28,False,0.0,蘭嶼電廠光電
209,,27.5,,0.0,2.45,2017-07-29,False,0.0,蘭嶼電廠光電
210,,26.7,,0.0,2.49,2017-07-30,False,0.0,蘭嶼電廠光電
211,,27.5,,0.0,7.73,2017-07-31,False,0.0,蘭嶼電廠光電
212,,28.4,,5.4,17.67,2017-08-01,False,0.0,蘭嶼電廠光電
213,,28.2,,3.7,18.8,2017-08-02,False,0.0,蘭嶼電廠光電
214,,28.5,,8.1,23.45,2017-08-03,False,0.0,蘭嶼電廠光電
215,,28.8,,9.9,23.47,2017-08-04,False,0.0,蘭嶼電廠光電
216,,29.1,,11.2,26.1,2017-08-05,False,0.0,蘭嶼電廠光電
217,,29.7,,11.2,26.44,2017-08-06,False,0.0,蘭嶼電廠光電
218,,30.9,,11.6,25.84,2017-08-07,False,0.0,蘭嶼電廠光電
219,,32.1,,9.6,22.65,2017-08-08,False,0.0,蘭嶼電廠光電
220,,32.1,,11.3,26.99,2017-08-09,False,0.0,蘭嶼電廠光電
221,,31.5,,11.3,27.12,2017-08-10,False,0.0,蘭嶼電廠光電
222,,29.8,,9.4,24.75,2017-08-11,False,0.0,蘭嶼電廠光電
223,,29.4,,11.2,26.1,2017-08-12,False,0.0,蘭嶼電廠光電
224,,29.2,,11.4,26.51,2017-08-13,False,0.0,蘭嶼電廠光電
225,,29.2,,11.4,26.85,2017-08-14,False,0.0,蘭嶼電廠光電
226,,29.3,,11.4,26.5,2017-08-15,False,0.0,蘭嶼電廠光電
227,,29.5,,11.3,26.24,2017-08-16,False,0.0,蘭嶼電廠光電
228,,29.5,,10.7,26.27,2017-08-17,False,0.0,蘭嶼電廠光電
229,,29.7,,10.1,25.21,2017-08-18,False,0.0,蘭嶼電廠光電
230,,29.8,,10.3,25.6,2017-08-19,False,0.0,蘭嶼電廠光電
231,,29.8,,10.6,25.59,2017-08-20,False,0.0,蘭嶼電廠光電
232,,28.5,,1.0,9.67,2017-08-21,False,0.0,蘭嶼電廠光電
233,,26.7,,0.0,3.96,2017-08-22,False,0.0,蘭嶼電廠光電
234,,26.8,,2.2,9.85,2017-08-23,False,0.0,蘭嶼電廠光電
235,,27.0,,4.0,14.83,2017-08-24,False,0.0,蘭嶼電廠光電
236,,28.9,,11.1,26.64,2017-08-25,False,0.0,蘭嶼電廠光電
237,,28.0,,0.0,5.06,2017-08-26,False,0.0,蘭嶼電廠光電
238,,27.6,,5.8,17.6,2017-08-27,False,0.0,蘭嶼電廠光電
239,,28.2,,10.3,24.34,2017-08-28,False,0.0,蘭嶼電廠光電
240,,29.0,,8.8,22.63,2017-08-29,False,0.0,蘭嶼電廠光電
241,,29.2,,7.8,22.4,2017-08-30,False,0.0,蘭嶼電廠光電
242,,27.3,,0.0,4.26,2017-08-31,False,0.0,蘭嶼電廠光電
243,,25.8,,0.0,4.21,2017-09-01,False,0.0,蘭嶼電廠光電
244,,26.3,,2.2,10.75,2017-09-02,False,0.0,蘭嶼電廠光電
245,,28.4,,6.7,19.46,2017-09-03,False,0.0,蘭嶼電廠光電
246,,28.4,,6.0,20.08,2017-09-04,False,0.0,蘭嶼電廠光電
247,,29.2,,9.9,22.71,2017-09-05,False,0.0,蘭嶼電廠光電
248,,28.0,,0.9,11.12,2017-09-06,False,0.0,蘭嶼電廠光電
249,,28.9,,10.0,24.79,2017-09-07,False,0.0,蘭嶼電廠光電
250,,28.9,,10.8,24.31,2017-09-08,False,0.0,蘭嶼電廠光電
251,,29.0,,9.8,23.71,2017-09-09,False,0.0,蘭嶼電廠光電
252,,28.6,,10.3,25.03,2017-09-10,False,0.0,蘭嶼電廠光電
253,,28.2,,9.0,25.03,2017-09-11,False,0.0,蘭嶼電廠光電
254,,29.3,,10.9,25.4,2017-09-12,False,0.0,蘭嶼電廠光電
255,,28.5,,6.5,18.2,2017-09-13,False,0.0,蘭嶼電廠光電
256,,29.2,,10.1,23.48,2017-09-14,False,0.0,蘭嶼電廠光電
257,,29.7,,9.6,23.58,2017-09-15,False,0.0,蘭嶼電廠光電
258,,29.0,,9.6,22.91,2017-09-16,False,0.0,蘭嶼電廠光電
259,,27.5,,2.1,11.31,2017-09-17,False,0.0,蘭嶼電廠光電
260,,27.7,,2.5,13.61,2017-09-18,False,0.0,蘭嶼電廠光電
261,,26.0,,0.0,0.65,2017-09-19,False,0.0,蘭嶼電廠光電
262,,27.5,,4.4,16.25,2017-09-20,False,0.0,蘭嶼電廠光電
263,,28.9,,9.4,23.91,2017-09-21,False,0.0,蘭嶼電廠光電
264,,29.3,,10.4,24.16,2017-09-22,False,0.0,蘭嶼電廠光電
265,,29.2,,9.2,22.11,2017-09-23,False,0.0,蘭嶼電廠光電
266,,29.4,,9.5,22.87,2017-09-24,False,0.0,蘭嶼電廠光電
267,,28.6,,10.2,22.98,2017-09-25,False,0.0,蘭嶼電廠光電
268,,28.5,,10.3,23.8,2017-09-26,False,0.0,蘭嶼電廠光電
269,,29.2,,10.0,22.8,2017-09-27,False,0.0,蘭嶼電廠光電
270,,29.3,,10.1,22.43,2017-09-28,False,0.0,蘭嶼電廠光電
271,,29.5,,8.0,18.55,2017-09-29,False,0.0,蘭嶼電廠光電
272,,29.3,,4.3,16.7,2017-09-30,False,0.0,蘭嶼電廠光電
273,,28.7,,6.5,17.11,2017-10-01,False,0.0,蘭嶼電廠光電
274,,28.6,,10.4,22.27,2017-10-02,False,0.0,蘭嶼電廠光電
275,,29.0,,9.4,21.47,2017-10-03,False,0.0,蘭嶼電廠光電
276,,29.4,,7.8,20.96,2017-10-04,False,0.0,蘭嶼電廠光電
277,,28.7,,5.4,16.08,2017-10-05,False,0.0,蘭嶼電廠光電
278,,29.2,,8.6,20.05,2017-10-06,False,0.0,蘭嶼電廠光電
279,,29.5,,2.8,13.24,2017-10-07,False,0.0,蘭嶼電廠光電
280,,27.9,,0.0,1.47,2017-10-08,False,0.0,蘭嶼電廠光電
281,,29.3,,4.5,14.37,2017-10-09,False,0.0,蘭嶼電廠光電
282,,29.9,,8.5,19.94,2017-10-10,False,0.0,蘭嶼電廠光電
283,,29.6,,8.0,20.57,2017-10-11,False,0.0,蘭嶼電廠光電
284,,29.4,,6.0,18.28,2017-10-12,False,0.0,蘭嶼電廠光電
285,,26.2,,0.0,1.82,2017-10-13,False,0.0,蘭嶼電廠光電
286,,26.2,,0.0,2.21,2017-10-14,False,0.0,蘭嶼電廠光電
287,,27.7,,0.2,5.39,2017-10-15,False,0.0,蘭嶼電廠光電
